"strIdPl","strIdLo","strYear","numJulFl"
"AALPBTP0","BDE03",2019,191
"AALPBTP0","BDE05",2019,191
"AALPBTP0","BDE06",2019,191
"AALPBTP0","BDE07",2019,189
"AALPBTP0","BDE08",2019,0
"AALPBTP0","BDE09",2019,-999.9
"AALPBTP0","BDE13",2019,0
"ABORBTP0","ADC16",1996,0
"ABORBTP0","ADE11",1996,-999.9
"ABORBTP0","ADE20",1996,-999.9
"ABORBIN1","ADC16",1997,0
"ABORBTP0","ADC16",1997,0
"ABORBIN1","ADE11",1997,0
"ABORBTP0","ADE11",1997,0
"ABORBIN1","ADE20",1997,0
"ABORBIN2","ADE20",1997,0
"ABORBIN3","ADE20",1997,0
"ABORBTP0","ADE20",1997,-999.9
"ABORBIN1","ADC15",1998,0
"ABORBTP0","ADC15",1998,0
"ABORBIN1","ADC16",1998,0
"ABORBTP0","ADC16",1998,0
"ABORBIN1","ADE11",1998,0
"ABORBTP0","ADE11",1998,0
"ABORBIN1","ADE20",1998,0
"ABORBIN2","ADE20",1998,189
"ABORBIN3","ADE20",1998,189
"ABORBTP0","ADE20",1998,189
"ABORBIN1","ADC15",1999,0
"ABORBTP0","ADC15",1999,0
"ABORBIN1","ADC16",1999,0
"ABORBTP0","ADC16",1999,0
"ABORBIN1","ADE11",1999,0
"ABORBTP0","ADE11",1999,0
"ABORBIN1","ADE20",1999,195
"ABORBIN2","ADE20",1999,195
"ABORBIN3","ADE20",1999,0
"ABORBTP0","ADE20",1999,195
"ABORBTP0","ADC15",2000,0
"ABORBIN2","ADC16",2000,0
"ABORBTP0","ADC16",2000,0
"ABORBIN2","ADE11",2000,0
"ABORBTP0","ADE11",2000,0
"ABORBIN1","ADE20",2000,0
"ABORBIN2","ADE20",2000,0
"ABORBIN3","ADE20",2000,0
"ABORBTP0","ADE20",2000,203
"ABORBIN1","ADE20",2001,0
"ABORBIN2","ADE20",2001,0
"ABORBIN3","ADE20",2001,0
"ABORBTP0","ADE20",2001,220
"ABORBTP0","ADC15",2007,0
"ABORBTP0","ADC15",2007,0
"ABORBTP0","ADC16",2007,0
"ABORBTP0","ADE11",2007,194
"ABORBTP0","ADE20",2007,190
"ABORBIN2","ADC16",2008,0
"ABORBTP0","ADC16",2008,0
"ABORBIN2","ADE11",2008,0
"ABORBTP0","ADE11",2008,0
"ABORBIN1","ADE20",2008,201
"ABORBIN2","ADE20",2008,201
"ABORBIN3","ADE20",2008,201
"ABORBTP0","ADE20",2008,201
"ABORBTP0","ADE11",2010,-999.9
"ABORBTP0","ADE14",2010,194
"ABORBTP0","ADE20",2010,202
"ABORBTP0","ADC16",2011,-999.9
"ABORBTP0","ADE11",2011,0
"ABORBTP0","ADE14",2011,0
"ABORBTP0","ADE20",2011,197
"ABORBTP0","ADC01",2012,0
"ABORBTP0","ADC02",2012,0
"ABORBTP0","ADC03",2012,0
"ABORBTP0","ADC04",2012,0
"ABORBTP0","ADC05",2012,0
"ABORBTP0","ADC06",2012,0
"ABORBTP0","ADC07",2012,0
"ABORBTP0","ADC08",2012,0
"ABORBTP0","ADC09",2012,0
"ABORBTP0","ADC10",2012,0
"ABORBTP0","ADC11",2012,0
"ABORBTP0","ADC12",2012,0
"ABORBTP0","ADC13",2012,0
"ABORBTP0","ADC14",2012,0
"ABORBTP0","ADC15",2012,0
"ABORBTP0","ADC16",2012,0
"ABORBTP0","ADC17",2012,0
"ABORBTP0","ADC18",2012,0
"ABORBTP0","ADC19",2012,0
"ABORBTP0","ADC21",2012,0
"ABORBTP0","ADC22",2012,0
"ABORBTP0","ADC23",2012,0
"ABORBTP0","ADC24",2012,0
"ABORBTP0","ADE01",2012,0
"ABORBTP0","ADE02",2012,0
"ABORBTP0","ADE03",2012,0
"ABORBTP0","ADE04",2012,0
"ABORBTP0","ADE05",2012,0
"ABORBTP0","ADE06",2012,0
"ABORBTP0","ADE07",2012,0
"ABORBTP0","ADE08",2012,0
"ABORBTP0","ADE09",2012,0
"ABORBTP0","ADE10",2012,0
"ABORBTP0","ADE11",2012,-999.9
"ABORBTP0","ADE12",2012,0
"ABORBTP0","ADE13",2012,0
"ABORBTP0","ADE14",2012,185
"ABORBTP0","ADE15",2012,0
"ABORBTP0","ADE16",2012,0
"ABORBTP0","ADE17",2012,0
"ABORBTP0","ADE18",2012,0
"ABORBTP0","ADE19",2012,0
"ABORBTP0","ADE20",2012,0
"ABORBTP0","ADE20",2012,0
"ABORBTP0","ADE21",2012,0
"ABORBTP0","ADE22",2012,0
"ABORBTP0","ADE23",2012,0
"ABORBTP0","ADE24",2012,0
"ABORBTP0","ADC01",2013,0
"ABORBTP0","ADC02",2013,0
"ABORBTP0","ADC03",2013,0
"ABORBTP0","ADC04",2013,0
"ABORBTP0","ADC05",2013,0
"ABORBTP0","ADC06",2013,0
"ABORBTP0","ADC07",2013,0
"ABORBTP0","ADC08",2013,0
"ABORBTP0","ADC09",2013,0
"ABORBTP0","ADC10",2013,0
"ABORBTP0","ADC11",2013,0
"ABORBTP0","ADC12",2013,0
"ABORBTP0","ADC13",2013,0
"ABORBTP0","ADC14",2013,0
"ABORBTP0","ADC15",2013,0
"ABORBTP0","ADC16",2013,-999.9
"ABORBTP0","ADC17",2013,0
"ABORBTP0","ADC18",2013,0
"ABORBTP0","ADC19",2013,0
"ABORBTP0","ADC20",2013,0
"ABORBTP0","ADC21",2013,0
"ABORBTP0","ADC22",2013,0
"ABORBTP0","ADC23",2013,0
"ABORBTP0","ADC24",2013,0
"ABORBTP0","ADE01",2013,0
"ABORBTP0","ADE02",2013,0
"ABORBTP0","ADE03",2013,0
"ABORBTP0","ADE04",2013,0
"ABORBTP0","ADE05",2013,0
"ABORBTP0","ADE06",2013,0
"ABORBTP0","ADE07",2013,0
"ABORBTP0","ADE08",2013,0
"ABORBTP0","ADE09",2013,0
"ABORBTP0","ADE10",2013,0
"ABORBTP0","ADE11",2013,0
"ABORBTP0","ADE12",2013,0
"ABORBTP0","ADE13",2013,0
"ABORBTP0","ADE14",2013,0
"ABORBTP0","ADE15",2013,0
"ABORBTP0","ADE16",2013,0
"ABORBTP0","ADE17",2013,0
"ABORBTP0","ADE18",2013,0
"ABORBTP0","ADE19",2013,0
"ABORBTP0","ADE20",2013,-999.9
"ABORBTP0","ADE21",2013,0
"ABORBTP0","ADE22",2013,0
"ABORBTP0","ADE23",2013,0
"ABORBTP0","ADE24",2013,0
"ABORBTP0","ADC01",2014,0
"ABORBTP0","ADC02",2014,0
"ABORBTP0","ADC03",2014,0
"ABORBTP0","ADC04",2014,0
"ABORBTP0","ADC05",2014,0
"ABORBTP0","ADC06",2014,0
"ABORBTP0","ADC07",2014,0
"ABORBTP0","ADC08",2014,0
"ABORBTP0","ADC09",2014,0
"ABORBTP0","ADC10",2014,0
"ABORBTP0","ADC11",2014,0
"ABORBTP0","ADC12",2014,0
"ABORBTP0","ADC13",2014,0
"ABORBTP0","ADC14",2014,0
"ABORBTP0","ADC15",2014,0
"ABORBTP0","ADC16",2014,0
"ABORBTP0","ADC17",2014,0
"ABORBTP0","ADC18",2014,0
"ABORBTP0","ADC19",2014,0
"ABORBTP0","ADC20",2014,0
"ABORBTP0","ADC21",2014,0
"ABORBTP0","ADC22",2014,0
"ABORBTP0","ADC23",2014,0
"ABORBTP0","ADC24",2014,0
"ABORBTP0","ADE01",2014,0
"ABORBTP0","ADE02",2014,0
"ABORBTP0","ADE03",2014,0
"ABORBTP0","ADE04",2014,0
"ABORBTP0","ADE05",2014,0
"ABORBTP0","ADE06",2014,0
"ABORBTP0","ADE07",2014,0
"ABORBTP0","ADE08",2014,0
"ABORBTP0","ADE09",2014,0
"ABORBTP0","ADE10",2014,0
"ABORBTP0","ADE11",2014,189
"ABORBTP0","ADE12",2014,0
"ABORBTP0","ADE13",2014,0
"ABORBTP0","ADE14",2014,193
"ABORBTP0","ADE15",2014,0
"ABORBTP0","ADE16",2014,0
"ABORBTP0","ADE17",2014,0
"ABORBTP0","ADE18",2014,0
"ABORBTP0","ADE19",2014,0
"ABORBTP0","ADE20",2014,0
"ABORBTP0","ADE21",2014,0
"ABORBTP0","ADE22",2014,0
"ABORBTP0","ADE23",2014,0
"ABORBTP0","ADE24",2014,0
"ABORBTP0","ADC01",2015,0
"ABORBTP0","ADC02",2015,0
"ABORBTP0","ADC03",2015,0
"ABORBTP0","ADC04",2015,0
"ABORBTP0","ADC05",2015,0
"ABORBTP0","ADC06",2015,0
"ABORBTP0","ADC07",2015,0
"ABORBTP0","ADC08",2015,0
"ABORBTP0","ADC09",2015,0
"ABORBTP0","ADC10",2015,0
"ABORBTP0","ADC11",2015,0
"ABORBTP0","ADC12",2015,0
"ABORBTP0","ADC13",2015,0
"ABORBTP0","ADC14",2015,0
"ABORBTP0","ADC15",2015,0
"ABORBTP0","ADC16",2015,176
"ABORBTP0","ADC17",2015,0
"ABORBTP0","ADC18",2015,0
"ABORBTP0","ADC19",2015,0
"ABORBTP0","ADC20",2015,0
"ABORBTP0","ADC21",2015,0
"ABORBTP0","ADC22",2015,0
"ABORBTP0","ADC23",2015,0
"ABORBTP0","ADC24",2015,0
"ABORBTP0","ADE01",2015,0
"ABORBTP0","ADE02",2015,0
"ABORBTP0","ADE03",2015,0
"ABORBTP0","ADE04",2015,0
"ABORBTP0","ADE05",2015,0
"ABORBTP0","ADE06",2015,0
"ABORBTP0","ADE07",2015,0
"ABORBTP0","ADE08",2015,0
"ABORBTP0","ADE09",2015,0
"ABORBTP0","ADE10",2015,0
"ABORBTP0","ADE11",2015,188
"ABORBTP0","ADE12",2015,0
"ABORBTP0","ADE13",2015,0
"ABORBTP0","ADE14",2015,181
"ABORBTP0","ADE15",2015,0
"ABORBTP0","ADE16",2015,0
"ABORBTP0","ADE17",2015,0
"ABORBTP0","ADE18",2015,0
"ABORBTP0","ADE19",2015,0
"ABORBTP0","ADE20",2015,176
"ABORBTP0","ADE21",2015,0
"ABORBTP0","ADE22",2015,0
"ABORBTP0","ADE23",2015,0
"ABORBTP0","ADE24",2015,0
"ABORBTP0","ADC16",2016,0
"ABORBTP0","ADE11",2016,0
"ABORBTP0","ADE14",2016,0
"ABORBTP0","ADE20",2016,188
"ABORBTP0","ADC01",2017,0
"ABORBTP0","ADC02",2017,0
"ABORBTP0","ADC03",2017,0
"ABORBTP0","ADC04",2017,0
"ABORBTP0","ADC05",2017,0
"ABORBTP0","ADC06",2017,0
"ABORBTP0","ADC07",2017,0
"ABORBTP0","ADC08",2017,0
"ABORBTP0","ADC09",2017,0
"ABORBTP0","ADC10",2017,0
"ABORBTP0","ADC11",2017,0
"ABORBTP0","ADC12",2017,0
"ABORBTP0","ADC13",2017,0
"ABORBTP0","ADC14",2017,0
"ABORBTP0","ADC15",2017,0
"ABORBTP0","ADC16",2017,0
"ABORBTP0","ADC17",2017,0
"ABORBTP0","ADC18",2017,0
"ABORBTP0","ADC19",2017,0
"ABORBTP0","ADC20",2017,0
"ABORBTP0","ADC21",2017,0
"ABORBTP0","ADC22",2017,0
"ABORBTP0","ADC23",2017,0
"ABORBTP0","ADC24",2017,0
"ABORBTP0","ADE01",2017,0
"ABORBTP0","ADE02",2017,0
"ABORBTP0","ADE03",2017,0
"ABORBTP0","ADE04",2017,0
"ABORBTP0","ADE05",2017,0
"ABORBTP0","ADE06",2017,0
"ABORBTP0","ADE07",2017,0
"ABORBTP0","ADE08",2017,0
"ABORBTP0","ADE09",2017,0
"ABORBTP0","ADE10",2017,0
"ABORBTP0","ADE11",2017,0
"ABORBTP0","ADE12",2017,0
"ABORBTP0","ADE13",2017,0
"ABORBTP0","ADE14",2017,202
"ABORBTP0","ADE15",2017,0
"ABORBTP0","ADE16",2017,0
"ABORBTP0","ADE17",2017,0
"ABORBTP0","ADE18",2017,0
"ABORBTP0","ADE19",2017,0
"ABORBTP0","ADE20",2017,200
"ABORBTP0","ADE21",2017,0
"ABORBTP0","ADE22",2017,0
"ABORBTP0","ADE23",2017,0
"ABORBTP0","ADE24",2017,0
"ABORBTP0","ADE11",2018,0
"ABORBTP0","ADE14",2018,215
"ABORBTP0","ADE20",2018,0
"ABORBTP0","ADC16",2019,195
"ABORBTP0","ADE04",2019,0
"ABORBTP0","ADE11",2019,189
"ABORBTP0","ADE14",2019,189
"ABORBTP0","ADE20",2019,186
"AFRIBTP0","ADC13",1996,0
"AFRIBTP0","ADC14",1996,0
"AFRIBTP0","ADC15",1996,0
"AFRIBTP0","ADE12",1996,-999.9
"AFRIBTP0","ADE15",1996,-999.9
"AFRIBTP0","ADE16",1996,-999.9
"AFRIBIN1","ADC13",1997,-999.9
"AFRIBTP0","ADC13",1997,-999.9
"AFRIBIN1","ADC14",1997,0
"AFRIBTP0","ADC14",1997,0
"AFRIBIN1","ADC15",1997,0
"AFRIBIN2","ADC15",1997,0
"AFRIBTP0","ADC15",1997,0
"AFRIBIN1","ADE14",1997,0
"AFRIBIN2","ADE14",1997,-999.9
"AFRIBIN3","ADE14",1997,-999.9
"AFRIBTP0","ADE14",1997,-999.9
"AFRIBIN1","ADE16",1997,0
"AFRIBIN2","ADE16",1997,0
"AFRIBIN3","ADE16",1997,0
"AFRIBTP0","ADE16",1997,0
"AFRIBIN1","ADE20",1997,0
"AFRIBTP0","ADE20",1997,0
"AFRIBIN1","ADC13",1998,174
"AFRIBTP0","ADC13",1998,174
"AFRIBIN1","ADC14",1998,0
"AFRIBIN2","ADC14",1998,177
"AFRIBIN3","ADC14",1998,0
"AFRIBTP0","ADC14",1998,177
"AFRIBIN1","ADC15",1998,0
"AFRIBIN2","ADC15",1998,0
"AFRIBTP0","ADC15",1998,0
"AFRIBIN1","ADE09",1998,0
"AFRIBTP0","ADE09",1998,0
"AFRIBIN1","ADE12",1998,0
"AFRIBTP0","ADE12",1998,0
"AFRIBIN1","ADE14",1998,0
"AFRIBIN2","ADE14",1998,0
"AFRIBIN3","ADE14",1998,0
"AFRIBTP0","ADE14",1998,174
"AFRIBIN1","ADE16",1998,0
"AFRIBIN2","ADE16",1998,0
"AFRIBIN3","ADE16",1998,0
"AFRIBTP0","ADE16",1998,0
"AFRIBIN1","ADE20",1998,0
"AFRIBTP0","ADE20",1998,0
"AFRIBIN1","ADC13",1999,0
"AFRIBTP0","ADC13",1999,0
"AFRIBIN1","ADC14",1999,0
"AFRIBIN2","ADC14",1999,0
"AFRIBIN3","ADC14",1999,0
"AFRIBTP0","ADC14",1999,0
"AFRIBIN1","ADC15",1999,0
"AFRIBIN2","ADC15",1999,0
"AFRIBTP0","ADC15",1999,0
"AFRIBIN1","ADE09",1999,0
"AFRIBTP0","ADE09",1999,0
"AFRIBIN1","ADE12",1999,181
"AFRIBTP0","ADE12",1999,181
"AFRIBIN1","ADE14",1999,0
"AFRIBIN2","ADE14",1999,0
"AFRIBIN3","ADE14",1999,0
"AFRIBTP0","ADE14",1999,0
"AFRIBIN1","ADE16",1999,0
"AFRIBIN2","ADE16",1999,0
"AFRIBIN3","ADE16",1999,0
"AFRIBTP0","ADE16",1999,0
"AFRIBTP0","ADE20",1999,0
"AFRIBIN2","ADC13",2000,177
"AFRIBIN3","ADC13",2000,177
"AFRIBIN4","ADC13",2000,0
"AFRIBTP0","ADC13",2000,177
"AFRIBIN1","ADC14",2000,0
"AFRIBIN2","ADC14",2000,0
"AFRIBIN3","ADC14",2000,0
"AFRIBTP0","ADC14",2000,0
"AFRIBIN3","ADC15",2000,0
"AFRIBIN4","ADC15",2000,0
"AFRIBIN5","ADC15",2000,0
"AFRIBTP0","ADC15",2000,0
"AFRIBIN2","ADE09",2000,0
"AFRIBTP0","ADE09",2000,0
"AFRIBIN1","ADE12",2000,0
"AFRIBTP0","ADE12",2000,0
"AFRIBIN2","ADE14",2000,0
"AFRIBIN3","ADE14",2000,0
"AFRIBTP0","ADE14",2000,182
"AFRIBIN1","ADE16",2000,0
"AFRIBIN3","ADE16",2000,0
"AFRIBIN4","ADE16",2000,0
"AFRIBTP0","ADE16",2000,0
"AFRIBTP0","ADE20",2000,0
"AFRIBTP0","ADC13",2007,183
"AFRIBTP0","ADC14",2007,0
"AFRIBTP0","ADC15",2007,183
"AFRIBTP0","ADE09",2007,0
"AFRIBTP0","ADE12",2007,183
"AFRIBTP0","ADE14",2007,183
"AFRIBTP0","ADE16",2007,0
"AFRIBTP0","ADE20",2007,0
"AFRIBIN2","ADC13",2008,0
"AFRIBIN3","ADC13",2008,0
"AFRIBIN4","ADC13",2008,-999.9
"AFRIBTP0","ADC13",2008,-999.9
"AFRIBIN1","ADC14",2008,0
"AFRIBIN2","ADC14",2008,-999.9
"AFRIBIN3","ADC14",2008,207
"AFRIBTP0","ADC14",2008,207
"AFRIBIN4","ADC15",2008,188
"AFRIBIN5","ADC15",2008,0
"AFRIBTP0","ADC15",2008,188
"AFRIBIN1","ADE12",2008,-999.9
"AFRIBTP0","ADE12",2008,-999.9
"AFRIBIN2","ADE14",2008,-999.9
"AFRIBIN3","ADE14",2008,0
"AFRIBIN4","ADE14",2008,-999.9
"AFRIBTP0","ADE14",2008,-999.9
"AFRIBIN1","ADE16",2008,0
"AFRIBIN3","ADE16",2008,-999.9
"AFRIBTP0","ADE16",2008,-999.9
"AFRIBTP0","ADC13",2010,202
"AFRIBTP0","ADC14",2010,202
"AFRIBTP0","ADC15",2010,180
"AFRIBTP0","ADE12",2010,0
"AFRIBTP0","ADE14",2010,186
"AFRIBTP0","ADE16",2010,0
"AFRIBTP0","ADC13",2011,180
"AFRIBTP0","ADC14",2011,180
"AFRIBTP0","ADC15",2011,180
"AFRIBTP0","ADE12",2011,180
"AFRIBTP0","ADE14",2011,180
"AFRIBTP0","ADE16",2011,0
"AFRIBTP0","ADC01",2012,0
"AFRIBTP0","ADC02",2012,0
"AFRIBTP0","ADC03",2012,0
"AFRIBTP0","ADC04",2012,0
"AFRIBTP0","ADC05",2012,0
"AFRIBTP0","ADC06",2012,0
"AFRIBTP0","ADC07",2012,0
"AFRIBTP0","ADC08",2012,0
"AFRIBTP0","ADC09",2012,0
"AFRIBTP0","ADC10",2012,0
"AFRIBTP0","ADC11",2012,0
"AFRIBTP0","ADC12",2012,0
"AFRIBTP0","ADC13",2012,175
"AFRIBTP0","ADC14",2012,175
"AFRIBTP0","ADC15",2012,185
"AFRIBTP0","ADC16",2012,0
"AFRIBTP0","ADC17",2012,0
"AFRIBTP0","ADC18",2012,0
"AFRIBTP0","ADC19",2012,0
"AFRIBTP0","ADC21",2012,0
"AFRIBTP0","ADC22",2012,0
"AFRIBTP0","ADC23",2012,0
"AFRIBTP0","ADC24",2012,0
"AFRIBTP0","ADE01",2012,0
"AFRIBTP0","ADE02",2012,0
"AFRIBTP0","ADE03",2012,0
"AFRIBTP0","ADE04",2012,0
"AFRIBTP0","ADE05",2012,0
"AFRIBTP0","ADE06",2012,0
"AFRIBTP0","ADE07",2012,0
"AFRIBTP0","ADE08",2012,0
"AFRIBTP0","ADE09",2012,0
"AFRIBTP0","ADE10",2012,0
"AFRIBTP0","ADE11",2012,0
"AFRIBTP0","ADE12",2012,0
"AFRIBTP0","ADE13",2012,0
"AFRIBTP0","ADE14",2012,172
"AFRIBTP0","ADE15",2012,0
"AFRIBTP0","ADE16",2012,0
"AFRIBTP0","ADE17",2012,0
"AFRIBTP0","ADE18",2012,0
"AFRIBTP0","ADE19",2012,0
"AFRIBTP0","ADE20",2012,0
"AFRIBTP0","ADE21",2012,0
"AFRIBTP0","ADE22",2012,0
"AFRIBTP0","ADE23",2012,0
"AFRIBTP0","ADE24",2012,0
"AFRIBTP0","ADC01",2013,0
"AFRIBTP0","ADC02",2013,0
"AFRIBTP0","ADC03",2013,0
"AFRIBTP0","ADC04",2013,0
"AFRIBTP0","ADC05",2013,0
"AFRIBTP0","ADC06",2013,0
"AFRIBTP0","ADC07",2013,0
"AFRIBTP0","ADC08",2013,0
"AFRIBTP0","ADC09",2013,0
"AFRIBTP0","ADC10",2013,0
"AFRIBTP0","ADC11",2013,0
"AFRIBTP0","ADC12",2013,0
"AFRIBTP0","ADC13",2013,181
"AFRIBTP0","ADC14",2013,180
"AFRIBTP0","ADC15",2013,181
"AFRIBTP0","ADC16",2013,0
"AFRIBTP0","ADC17",2013,0
"AFRIBTP0","ADC18",2013,0
"AFRIBTP0","ADC19",2013,0
"AFRIBTP0","ADC20",2013,0
"AFRIBTP0","ADC21",2013,0
"AFRIBTP0","ADC22",2013,0
"AFRIBTP0","ADC23",2013,0
"AFRIBTP0","ADC24",2013,0
"AFRIBTP0","ADE01",2013,0
"AFRIBTP0","ADE02",2013,0
"AFRIBTP0","ADE03",2013,0
"AFRIBTP0","ADE04",2013,0
"AFRIBTP0","ADE05",2013,0
"AFRIBTP0","ADE06",2013,0
"AFRIBTP0","ADE07",2013,0
"AFRIBTP0","ADE08",2013,0
"AFRIBTP0","ADE09",2013,0
"AFRIBTP0","ADE10",2013,0
"AFRIBTP0","ADE11",2013,0
"AFRIBTP0","ADE12",2013,180
"AFRIBTP0","ADE13",2013,0
"AFRIBTP0","ADE14",2013,181
"AFRIBTP0","ADE15",2013,0
"AFRIBTP0","ADE16",2013,0
"AFRIBTP0","ADE17",2013,0
"AFRIBTP0","ADE18",2013,0
"AFRIBTP0","ADE19",2013,0
"AFRIBTP0","ADE20",2013,0
"AFRIBTP0","ADE21",2013,0
"AFRIBTP0","ADE22",2013,0
"AFRIBTP0","ADE23",2013,0
"AFRIBTP0","ADE24",2013,0
"AFRIBTP0","ADC01",2014,0
"AFRIBTP0","ADC02",2014,0
"AFRIBTP0","ADC03",2014,0
"AFRIBTP0","ADC04",2014,0
"AFRIBTP0","ADC05",2014,0
"AFRIBTP0","ADC06",2014,0
"AFRIBTP0","ADC07",2014,0
"AFRIBTP0","ADC08",2014,0
"AFRIBTP0","ADC09",2014,0
"AFRIBTP0","ADC10",2014,0
"AFRIBTP0","ADC11",2014,0
"AFRIBTP0","ADC12",2014,0
"AFRIBTP0","ADC13",2014,181
"AFRIBTP0","ADC14",2014,181
"AFRIBTP0","ADC15",2014,182
"AFRIBTP0","ADC16",2014,0
"AFRIBTP0","ADC17",2014,0
"AFRIBTP0","ADC18",2014,0
"AFRIBTP0","ADC19",2014,0
"AFRIBTP0","ADC20",2014,0
"AFRIBTP0","ADC21",2014,0
"AFRIBTP0","ADC22",2014,0
"AFRIBTP0","ADC23",2014,0
"AFRIBTP0","ADC24",2014,0
"AFRIBTP0","ADE01",2014,0
"AFRIBTP0","ADE02",2014,0
"AFRIBTP0","ADE03",2014,0
"AFRIBTP0","ADE04",2014,0
"AFRIBTP0","ADE05",2014,0
"AFRIBTP0","ADE06",2014,0
"AFRIBTP0","ADE07",2014,0
"AFRIBTP0","ADE08",2014,0
"AFRIBTP0","ADE09",2014,182
"AFRIBTP0","ADE10",2014,0
"AFRIBTP0","ADE11",2014,0
"AFRIBTP0","ADE12",2014,181
"AFRIBTP0","ADE13",2014,0
"AFRIBTP0","ADE14",2014,0
"AFRIBTP0","ADE15",2014,0
"AFRIBTP0","ADE16",2014,181
"AFRIBTP0","ADE17",2014,0
"AFRIBTP0","ADE18",2014,0
"AFRIBTP0","ADE19",2014,0
"AFRIBTP0","ADE20",2014,0
"AFRIBTP0","ADE21",2014,0
"AFRIBTP0","ADE22",2014,0
"AFRIBTP0","ADE23",2014,0
"AFRIBTP0","ADE24",2014,0
"AFRIBTP0","ADC01",2015,0
"AFRIBTP0","ADC02",2015,0
"AFRIBTP0","ADC03",2015,0
"AFRIBTP0","ADC04",2015,0
"AFRIBTP0","ADC05",2015,0
"AFRIBTP0","ADC06",2015,0
"AFRIBTP0","ADC07",2015,0
"AFRIBTP0","ADC08",2015,0
"AFRIBTP0","ADC09",2015,0
"AFRIBTP0","ADC10",2015,0
"AFRIBTP0","ADC11",2015,0
"AFRIBTP0","ADC12",2015,0
"AFRIBTP0","ADC13",2015,176
"AFRIBTP0","ADC14",2015,181
"AFRIBTP0","ADC15",2015,176
"AFRIBTP0","ADC16",2015,0
"AFRIBTP0","ADC17",2015,0
"AFRIBTP0","ADC18",2015,0
"AFRIBTP0","ADC19",2015,0
"AFRIBTP0","ADC20",2015,0
"AFRIBTP0","ADC21",2015,0
"AFRIBTP0","ADC22",2015,0
"AFRIBTP0","ADC23",2015,0
"AFRIBTP0","ADC24",2015,0
"AFRIBTP0","ADE01",2015,0
"AFRIBTP0","ADE02",2015,0
"AFRIBTP0","ADE03",2015,0
"AFRIBTP0","ADE04",2015,0
"AFRIBTP0","ADE05",2015,0
"AFRIBTP0","ADE06",2015,0
"AFRIBTP0","ADE07",2015,0
"AFRIBTP0","ADE08",2015,0
"AFRIBTP0","ADE09",2015,0
"AFRIBTP0","ADE10",2015,0
"AFRIBTP0","ADE11",2015,0
"AFRIBTP0","ADE12",2015,181
"AFRIBTP0","ADE13",2015,0
"AFRIBTP0","ADE14",2015,176
"AFRIBTP0","ADE15",2015,0
"AFRIBTP0","ADE16",2015,176
"AFRIBTP0","ADE17",2015,0
"AFRIBTP0","ADE18",2015,0
"AFRIBTP0","ADE19",2015,0
"AFRIBTP0","ADE20",2015,0
"AFRIBTP0","ADE21",2015,0
"AFRIBTP0","ADE22",2015,0
"AFRIBTP0","ADE23",2015,0
"AFRIBTP0","ADE24",2015,0
"AFRIBTP0","ADC13",2016,174
"AFRIBTP0","ADC14",2016,179
"AFRIBTP0","ADC15",2016,174
"AFRIBTP0","ADE09",2016,0
"AFRIBTP0","ADE12",2016,174
"AFRIBTP0","ADE14",2016,174
"AFRIBTP0","ADE15",2016,0
"AFRIBTP0","ADE16",2016,0
"AFRIBTP0","ADE20",2016,-999.9
"AFRIBTP0","ADC01",2017,0
"AFRIBTP0","ADC02",2017,0
"AFRIBTP0","ADC03",2017,0
"AFRIBTP0","ADC04",2017,0
"AFRIBTP0","ADC05",2017,0
"AFRIBTP0","ADC06",2017,0
"AFRIBTP0","ADC07",2017,0
"AFRIBTP0","ADC08",2017,0
"AFRIBTP0","ADC09",2017,0
"AFRIBTP0","ADC10",2017,0
"AFRIBTP0","ADC11",2017,0
"AFRIBTP0","ADC12",2017,0
"AFRIBTP0","ADC13",2017,190
"AFRIBTP0","ADC14",2017,190
"AFRIBTP0","ADC15",2017,190
"AFRIBTP0","ADC16",2017,0
"AFRIBTP0","ADC17",2017,0
"AFRIBTP0","ADC18",2017,0
"AFRIBTP0","ADC19",2017,0
"AFRIBTP0","ADC20",2017,0
"AFRIBTP0","ADC21",2017,0
"AFRIBTP0","ADC22",2017,0
"AFRIBTP0","ADC23",2017,0
"AFRIBTP0","ADC24",2017,0
"AFRIBTP0","ADE01",2017,0
"AFRIBTP0","ADE02",2017,0
"AFRIBTP0","ADE03",2017,0
"AFRIBTP0","ADE04",2017,0
"AFRIBTP0","ADE05",2017,0
"AFRIBTP0","ADE06",2017,0
"AFRIBTP0","ADE07",2017,0
"AFRIBTP0","ADE08",2017,0
"AFRIBTP0","ADE09",2017,0
"AFRIBTP0","ADE10",2017,0
"AFRIBTP0","ADE11",2017,0
"AFRIBTP0","ADE12",2017,-999.9
"AFRIBTP0","ADE13",2017,0
"AFRIBTP0","ADE14",2017,186
"AFRIBTP0","ADE15",2017,0
"AFRIBTP0","ADE16",2017,190
"AFRIBTP0","ADE17",2017,0
"AFRIBTP0","ADE18",2017,0
"AFRIBTP0","ADE19",2017,0
"AFRIBTP0","ADE20",2017,-999.9
"AFRIBTP0","ADE21",2017,0
"AFRIBTP0","ADE22",2017,0
"AFRIBTP0","ADE23",2017,0
"AFRIBTP0","ADE24",2017,0
"AFRIBTP0","ADC13",2018,198
"AFRIBTP0","ADC14",2018,198
"AFRIBTP0","ADC15",2018,198
"AFRIBTP0","ADE14",2018,-999.9
"AFRIBTP0","ADE16",2018,198
"AFRIBTP0","ADC13",2019,180
"AFRIBTP0","ADC14",2019,0
